Darija_Arabe,Arabizi,Anglais
مامتوقعاش اناها طيح شتا ليوما,mamatwa9a3ach anaha tih chta liyoma,I didn't expect it to rain today.
مامتوقعاش اناها طيح شتا ليوما,mamatwa9a3ash anaha tih shta liyoma,I didn't expect it to rain today.
مامتوقعاش اناها طيح شتا ليوما,mamatwaqa3ach anaha ti7 chta liyoma,I didn't expect it to rain today.
مامتوقعاش اناها طيح شتا ليوما,mamatwaqa3ach anaha tih chta liyoma,I didn't expect it to rain today.
مامتوقعاش اناها طيح شتا ليوما,mamatwaqa3ash anaha ti7 shta liyoma,I didn't expect it to rain today.
مامتوقعاش اناها طيح شتا ليوما,mamatwaqa3ash anaha tih shta liyoma,I didn't expect it to rain today.
هانيا,hania,It's fine.
وا سخون لحال نيت,wa skhoun l7al nit,The weather is really hot.
وا سخون لحال نيت,wa s5oun l7al nit,The weather is really hot.
وا سخون لحال نيت,wa s5oun lhal nit,The weather is really hot.
وا سخون لحال نيت,wa skhoun lhal nit,The weather is really hot.
كنت غادي لمكتابا,knt ghadi lmktaba,I was going to the library.
كنت فلمكتابا,knt flmktaba,I was at the library.
داري حدا ل بانكا,dari 7da l banka,My house is near the bank.
داري حدا ل بانكا,dari hda l banka,My house is near the bank.
حدا ل بانكا,7da l banka,Next to the bank.
حدا ل بانكا,hda l banka,Next to the bank.
فل اتاڭ تاني,fl atag tani,Everything is fine again.
علا برا ديال لوطيل,3la bra dial lhotel,Outside the hotel.
لكتاب راه مورا طبلا,lktab rah mora tabla,The book is behind the table.
لكتاب راه ڭداب طبلا,lktab rah gdab tbla,The book is on the table.
لكتاب راه قريب ل طبلا,lktab rah 9rib l tabla,The book is close to the table.
لكتاب راه قريب ل طبلا,lktab rah qrib l tabla,The book is close to the table.
لكتاب راه حدا طبلا,lktab rah 7da tbla,The book is next to the table.
لكتاب راه حدا طبلا,lktab rah hda tbla,The book is next to the table.
لكتاب راه فوڭ طبلا,lktab rah fowg tabla,The book is on the table.
راه كاينين شي كتوبا فوق طبلا,rah kaynin shi ktouba fou9 tabla,There are some books on the table.
راه كاينين شي كتوبا فوق طبلا,rah kaynin chi ktouba fou9 tabla,There are some books on the table.
راه كاينين شي كتوبا فوق طبلا,rah kaynin chi ktouba fouq tabla,There are some books on the table.
راه كاينين شي كتوبا فوق طبلا,rah kaynin shi ktouba fouq tabla,There are some books on the table.
راه كاين واحد لكتاب تحت طبلا,ra7 kayn wa7d lktab te7t tbla,There is a book under the table.
راه كاين واحد لكتاب تحت طبلا,rah kayn wahd lktab teht tbla,There is a book under the table.
شناهيا لادريسا,chnahiya ladrisa,What is the address?
شناهيا لادريسا,shnahiya ladrisa,What is the address?
فين اوا غادي,fin awa ghadi?,Where are you going?
فيناهيا,finahya,Where is it?
فين نغيتي تمشي,fin nghiti tmshi?,Where do you want to go?
فين نغيتي تمشي,fin nghiti tmchi?,Where do you want to go?
شكون ربح,shkon rbe7,Who won?
شكون ربح,chkon rbe7,Who won?
شكون ربح,chkon rbeh,Who won?
شكون ربح,shkon rbeh,Who won?
واخا نشوف ل پاصپور ديالك عافاك,wakha nchouf l paspor dyalk 3afak,"Okay, let me see your passport, please."
واخا نشوف ل پاصپور ديالك عافاك,wa5a nchouf l paspor dyalk 3afak,"Okay, let me see your passport, please."
واخا نشوف ل پاصپور ديالك عافاك,wa5a nshouf l paspor dyalk 3afak,"Okay, let me see your passport, please."
واخا نشوف ل پاصپور ديالك عافاك,wakha nshouf l paspor dyalk 3afak,"Okay, let me see your passport, please."
واش واخا نجربها,wash wakha njarbha,Can I still try it?
واش واخا نجربها,wach wa5a njarbha,Can I still try it?
واش واخا نجربها,wach wakha njarbha,Can I still try it?
واش واخا نجربها,wash wa5a njarbha,Can I still try it?
واش واخا نڭلسو تما,wash wakha nglso tma,Can we still sit there?
واش واخا نڭلسو تما,wach wa5a nglso tma,Can we still sit there?
واش واخا نڭلسو تما,wach wakha nglso tma,Can we still sit there?
واش واخا نڭلسو تما,wash wa5a nglso tma,Can we still sit there?
واش جيتي معا لعاءيلا ديالك,wash jiti m3a l3a2ila dyalk,Did you come with your family?
واش جيتي معا لعاءيلا ديالك,wach jiti m3a l3a2ila dyalk,Did you come with your family?
واش كاتعتاقد اناها مومكينا,wash kat3ta9ed annaha momkina,Do you think it's possible?
واش كاتعتاقد اناها مومكينا,wach kat3ta9ed annaha momkina,Do you think it's possible?
واش كاتعتاقد اناها مومكينا,wach kat3taqed annaha momkina,Do you think it's possible?
واش كاتعتاقد اناها مومكينا,wash kat3taqed annaha momkina,Do you think it's possible?
هاهيا نمرتي,hahya nmerti,Here is my number.
بغيت شويا تلما عافاك,bghit chwiya tlma 3afak,"I want some water, please."
بغيت شويا تلما عافاك,bghit shwiya tlma 3afak,"I want some water, please."
بغيت نشري شي هاجا,bghit nchri chi haja,I want to buy something.
بغيت نشري شي هاجا,bghit nshri shi haja,I want to buy something.
بغيت نكري شي طوموبيل,bghit nkri chi tomobil,I want to rent a car.
بغيت نكري شي طوموبيل,bghit nkri shi tomobil,I want to rent a car.
نغيت نسيفط هادشي ل ميريكان,nghit nsift hadchi l merikan,I want to send this to America.
نغيت نسيفط هادشي ل ميريكان,nghit nsift hadshi l merikan,I want to send this to America.
بغيت نهدر معا لمودير ديالك,bghit nhdr m3a lmodir dialk,I want to talk to your manager.
عندي تلاتا ت دراري، جوج بنات و ولد,"3ndi 3lata t drari, juj bnat w wld","I have three children, two daughters and a son."
هاني جاي دغيا,hani jay dghiya,I'm coming quickly.
دابا ندوور من بعد,daba ndower mn b3d,"Now, we'll turn later."
دابا ندوور ليك نهار جمعا,daba ndower lik nhar jom3a,Now I’ll arrange Friday for you.
دابا نقريك,daba n9errik,Now I will teach you.
دابا نقريك,daba nqerrik,Now I will teach you.
بغيت نعطيك كادو,bghit n3tik kado,I want to give you a gift.
راجل الا مرا,rajl ola mra,A man or a woman.
تيليفوني ماكايشدش ريزو مزيان,telifoni makaychedch rizo mzyan,My phone doesn't get good reception.
تيليفوني ماكايشدش ريزو مزيان,telifoni makayshedsh rizo mzyan,My phone doesn't get good reception.
تيليفوني ماخدامش,téléfoni makhdamsh,My phone is not working.
تيليفوني ماخدامش,téléfoni ma5damch,My phone is not working.
تيليفوني ماخدامش,téléfoni ma5damsh,My phone is not working.
تيليفوني ماخدامش,téléfoni makhdamch,My phone is not working.
عافاك حيد صباطك,3afak 7ayyd sbbatk,Please take off your shoes.
عافاك حيد صباطك,3afak hayyd sbbatk,Please take off your shoes.
سمح ليا، كانضن عندي نمرا غالاط,"sme7 lia, kanden 3ndi nemra ghalat.","Sorry, I think I have the wrong number."
سمح ليا، كانضن عندي نمرا غالاط,"smeh lia, kanden 3ndi nemra ghalat.","Sorry, I think I have the wrong number."
شنو سميت شاريكا لي خدام معاها,shno smit charika li khdam m3aha,What is the name of the company you work for?
شنو سميت شاريكا لي خدام معاها,chno smit charika li 5dam m3aha,What is the name of the company you work for?
شنو سميت شاريكا لي خدام معاها,chno smit charika li khdam m3aha,What is the name of the company you work for?
شنو سميت شاريكا لي خدام معاها,shno smit charika li 5dam m3aha,What is the name of the company you work for?
شنو سميت شاريكا لي خدام معاها,shno smit sharika li 5dam m3aha,What is the name of the company you work for?
شنو سميت شاريكا لي خدام معاها,shno smit sharika li khdam m3aha,What is the name of the company you work for?
شنو لموشكيل,shno lmochkil,What's the problem?
شنو لموشكيل,chno lmochkil,What's the problem?
شنو لموشكيل,shno lmoshkil,What's the problem?
فين امكن نلقا شي سبيطار,fin imkan nl9a chi sbitar,Where can I find a hospital?
فين امكن نلقا شي سبيطار,fin imkan nl9a shi sbitar,Where can I find a hospital?
فين امكن نلقا شي سبيطار,fin imkan nlqa chi sbitar,Where can I find a hospital?
فين امكن نلقا شي سبيطار,fin imkan nlqa shi sbitar,Where can I find a hospital?
فين كاينا اقراب رستورا,fin kayna aqrab restora?,Where is the nearest restaurant?
فين كاين لفرماسيان,fin kayn lformation?,Where is the pharmacy?
شكون نتا,chkoun nta,Who are you?
شكون نتا,shkoun nta,Who are you?
شكون هادا,shkon hada,Who is this?
شكون هادا,chkon hada,Who is this?
واش واخا تديني ل دار,wash wakha tdeeni l dar,Even if you take me home?
واش واخا تديني ل دار,wach wa5a tdeeni l dar,Even if you take me home?
واش واخا تديني ل دار,wach wakha tdeeni l dar,Even if you take me home?
واش واخا تديني ل دار,wash wa5a tdeeni l dar,Even if you take me home?
بغيتي لما الا لحليب,bghiti lma olla l7lib,Do you want water or milk?
بغيتي لما الا لحليب,bghiti lma olla lhlib,Do you want water or milk?
رتاح .,rta7.,Relax.
رتاح .,rtah.,Relax.
كون هير تيقتينا كولنا انانا غانديرو خدامينا غانكونو فعالين كتر,koun hia tiy9tina kolna anana ghandiro khdamina ghankono f3alin ktr,"If only you trusted us, we would all do our jobs and be more effective."
كون هير تيقتينا كولنا انانا غانديرو خدامينا غانكونو فعالين كتر,koun hia tiy9tina kolna anana ghandiro 5damina ghankono f3alin ktr,"If only you trusted us, we would all do our jobs and be more effective."
كون هير تيقتينا كولنا انانا غانديرو خدامينا غانكونو فعالين كتر,koun hia tiyqtina kolna anana ghandiro 5damina ghankono f3alin ktr,"If only you trusted us, we would all do our jobs and be more effective."
كون هير تيقتينا كولنا انانا غانديرو خدامينا غانكونو فعالين كتر,koun hia tiyqtina kolna anana ghandiro khdamina ghankono f3alin ktr,"If only you trusted us, we would all do our jobs and be more effective."
هادي ماشي بديا زينا ل نهار,hadi machi bdiya zina l nhar,This is not a good start to the day.
هادي ماشي بديا زينا ل نهار,hadi mashi bdiya zina l nhar,This is not a good start to the day.
كلامك هووا لكبير,klamk howa lkbir,Your words are the most important.
عندي بزاف مايدار ليوما، راك عارف لوقت مزيير ف هاد ل پروجت,"3ndi bzaf maydar lyoma, rak 3aref lwaqt mzeyyer f had l project.","I have a lot to do today, you know time is tight on this project."
نشوفو الا ترات شي حاجا ب زربا,nchoufou ila trat chi 7aja b zrba,Let's see if we can find something quickly.
نشوفو الا ترات شي حاجا ب زربا,nchoufou ila trat chi haja b zrba,Let's see if we can find something quickly.
نشوفو الا ترات شي حاجا ب زربا,nshoufou ila trat shi 7aja b zrba,Let's see if we can find something quickly.
نشوفو الا ترات شي حاجا ب زربا,nshoufou ila trat shi haja b zrba,Let's see if we can find something quickly.
كانتمنا كون تلعت ف دروج,kanetmana kon tla3t f droj,I wish I had climbed the stairs.
بصاح هاد ل پروجت معتل,bsa7 had l project m3tl,"Really, this project is flawed."
بصاح هاد ل پروجت معتل,bsah had l project m3tl,"Really, this project is flawed."
واش كادير رييادا بزاف؟,wash kadir riyada bzaf?,Do you exercise a lot?
واش كادير رييادا بزاف؟,wach kadir riyada bzaf?,Do you exercise a lot?
نتا كادحك بزاف,nta kad7k bzaf,You laugh a lot.
نتا كادحك بزاف,nta kadhk bzaf,You laugh a lot.
كاتعصبني شي مرات,kat3esbni chi mrat,Sometimes you annoy me.
كاتعصبني شي مرات,kat3esbni shi mrat,Sometimes you annoy me.
كاين لميءات ديال ناص خدامين ف هاد شاريكا، واش مومكين نعرف فين جا ل بوراو ديال كولا واحد؟,"kayn lmi2at dial nas khdamin f had charika, wash momkin n3rf fin ja l bureau dial kola wa7ed?","There are hundreds of people working in this company, is it possible to know where each one's office is?"
كاين لميءات ديال ناص خدامين ف هاد شاريكا، واش مومكين نعرف فين جا ل بوراو ديال كولا واحد؟,"kayn lmi2at dial nas 5damin f had charika, wach momkin n3rf fin ja l bureau dial kola wa7ed?","There are hundreds of people working in this company, is it possible to know where each one's office is?"
كاين لميءات ديال ناص خدامين ف هاد شاريكا، واش مومكين نعرف فين جا ل بوراو ديال كولا واحد؟,"kayn lmi2at dial nas 5damin f had charika, wach momkin n3rf fin ja l bureau dial kola wahed?","There are hundreds of people working in this company, is it possible to know where each one's office is?"
كاين لميءات ديال ناص خدامين ف هاد شاريكا، واش مومكين نعرف فين جا ل بوراو ديال كولا واحد؟,"kayn lmi2at dial nas 5damin f had charika, wash momkin n3rf fin ja l bureau dial kola wa7ed?","There are hundreds of people working in this company, is it possible to know where each one's office is?"
كاين لميءات ديال ناص خدامين ف هاد شاريكا، واش مومكين نعرف فين جا ل بوراو ديال كولا واحد؟,"kayn lmi2at dial nas 5damin f had charika, wash momkin n3rf fin ja l bureau dial kola wahed?","There are hundreds of people working in this company, is it possible to know where each one's office is?"
كاين لميءات ديال ناص خدامين ف هاد شاريكا، واش مومكين نعرف فين جا ل بوراو ديال كولا واحد؟,"kayn lmi2at dial nas 5damin f had sharika, wash momkin n3rf fin ja l bureau dial kola wa7ed?","There are hundreds of people working in this company, is it possible to know where each one's office is?"
كاين لميءات ديال ناص خدامين ف هاد شاريكا، واش مومكين نعرف فين جا ل بوراو ديال كولا واحد؟,"kayn lmi2at dial nas 5damin f had sharika, wash momkin n3rf fin ja l bureau dial kola wahed?","There are hundreds of people working in this company, is it possible to know where each one's office is?"
كاين لميءات ديال ناص خدامين ف هاد شاريكا، واش مومكين نعرف فين جا ل بوراو ديال كولا واحد؟,"kayn lmi2at dial nas khdamin f had charika, wach momkin n3rf fin ja l bureau dial kola wa7ed?","There are hundreds of people working in this company, is it possible to know where each one's office is?"
كاين لميءات ديال ناص خدامين ف هاد شاريكا، واش مومكين نعرف فين جا ل بوراو ديال كولا واحد؟,"kayn lmi2at dial nas khdamin f had charika, wach momkin n3rf fin ja l bureau dial kola wahed?","There are hundreds of people working in this company, is it possible to know where each one's office is?"
كاين لميءات ديال ناص خدامين ف هاد شاريكا، واش مومكين نعرف فين جا ل بوراو ديال كولا واحد؟,"kayn lmi2at dial nas khdamin f had charika, wash momkin n3rf fin ja l bureau dial kola wahed?","There are hundreds of people working in this company, is it possible to know where each one's office is?"
كاين لميءات ديال ناص خدامين ف هاد شاريكا، واش مومكين نعرف فين جا ل بوراو ديال كولا واحد؟,"kayn lmi2at dial nas khdamin f had sharika, wash momkin n3rf fin ja l bureau dial kola wa7ed?","There are hundreds of people working in this company, is it possible to know where each one's office is?"
كاين لميءات ديال ناص خدامين ف هاد شاريكا، واش مومكين نعرف فين جا ل بوراو ديال كولا واحد؟,"kayn lmi2at dial nas khdamin f had sharika, wash momkin n3rf fin ja l bureau dial kola wahed?","There are hundreds of people working in this company, is it possible to know where each one's office is?"
كانقدر هادشي,kan9der hadchi,I can handle this.
كانقدر هادشي,kan9der hadshi,I can handle this.
كانقدر هادشي,kanqder hadchi,I can handle this.
كانقدر هادشي,kanqder hadshi,I can handle this.
لموهيم، انا ديما كانستعمل صانصور,"lmohim, ana dima kansta3ml sansor","Anyway, I always use the elevator."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w b7al chi mou3jiza, ma3mro khsar w ana fih ba9i","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w b7al chi mou3jiza, ma3mro 5sar w ana fih ba9i","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w b7al chi mou3jiza, ma3mro 5sar w ana fih baqi","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w b7al chi mou3jiza, ma3mro khsar w ana fih baqi","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w b7al shi mou3jiza, ma3mro 5sar w ana fih ba9i","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w b7al shi mou3jiza, ma3mro 5sar w ana fih baqi","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w b7al shi mou3jiza, ma3mro khsar w ana fih ba9i","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w b7al shi mou3jiza, ma3mro khsar w ana fih baqi","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w bhal chi mou3jiza, ma3mro 5sar w ana fih ba9i","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w bhal chi mou3jiza, ma3mro 5sar w ana fih baqi","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w bhal chi mou3jiza, ma3mro khsar w ana fih ba9i","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w bhal chi mou3jiza, ma3mro khsar w ana fih baqi","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w bhal shi mou3jiza, ma3mro 5sar w ana fih ba9i","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w bhal shi mou3jiza, ma3mro 5sar w ana fih baqi","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w bhal shi mou3jiza, ma3mro khsar w ana fih ba9i","And like a miracle, it never broke while I was still in it."
و بحال شي موعجيزا، ماعمرو خسر و انا فيه باقي,"w bhal shi mou3jiza, ma3mro khsar w ana fih baqi","And like a miracle, it never broke while I was still in it."
حتال دابا,7ta l daba,Until now.
حتال دابا,hta l daba,Until now.
والاكين كون ركزتي علا اناك دير كونترا ديال ل اسلاح مزيان معا مالين لاصانصور كون ڭاع ما وسلنا ل هاد لحالا هادي,walakin kon rkzti 3la anak dir kontrat dial l sla7 mzyan m3a malin lascenseur kon ga3 ma wslna l had l7ala hadi,"But if you had focused on making a good agreement with the elevator owners, we wouldn't have reached this situation."
والاكين كون ركزتي علا اناك دير كونترا ديال ل اسلاح مزيان معا مالين لاصانصور كون ڭاع ما وسلنا ل هاد لحالا هادي,walakin kon rkzti 3la anak dir kontrat dial l slah mzyan m3a malin lascenseur kon ga3 ma wslna l had lhala hadi,"But if you had focused on making a good agreement with the elevator owners, we wouldn't have reached this situation."
ايه، عرفت شحال من عام وانا كانجدد ف هاد ل كونترا,"iyyeh, 3reft sh7al mn 3am w ana kanjedded f had l kontra","Yeah, I know how many years I've been renewing this contract."
ايه، عرفت شحال من عام وانا كانجدد ف هاد ل كونترا,"iyyeh, 3reft ch7al mn 3am w ana kanjedded f had l kontra","Yeah, I know how many years I've been renewing this contract."
ايه، عرفت شحال من عام وانا كانجدد ف هاد ل كونترا,"iyyeh, 3reft chhal mn 3am w ana kanjedded f had l kontra","Yeah, I know how many years I've been renewing this contract."
ايه، عرفت شحال من عام وانا كانجدد ف هاد ل كونترا,"iyyeh, 3reft shhal mn 3am w ana kanjedded f had l kontra","Yeah, I know how many years I've been renewing this contract."
والاكين، راك عارف، لوقت ديالي عامر، ماكايكونش عندي لوقت باش نقابل هاد تافاصيل,"walakin, rak 3aref, lwaqt dyali 3amer, makaykounsh 3andi lwaqt bash nqabel had tafasil","However, you know, my time is full, I don't have time to deal with these details."
والاكين، راك عارف، لوقت ديالي عامر، ماكايكونش عندي لوقت باش نقابل هاد تافاصيل,"walakin, rak 3aref, lwaqt dyali 3amer, makaykounch 3andi lwaqt bach nqabel had tafasil","However, you know, my time is full, I don't have time to deal with these details."
واخا، كانهضرو، كانهضرو، والاكين هاحنا مازال واحلين,"wa5a, kanhdro, kanhdro, walakin ha7na mazal wa7lin","Alright, we're talking, we're talking, but here we are still stuck."
واخا، كانهضرو، كانهضرو، والاكين هاحنا مازال واحلين,"wa5a, kanhdro, kanhdro, walakin hahna mazal wahlin","Alright, we're talking, we're talking, but here we are still stuck."
واخا، كانهضرو، كانهضرو، والاكين هاحنا مازال واحلين,"wakha, kanhdro, kanhdro, walakin ha7na mazal wa7lin","Alright, we're talking, we're talking, but here we are still stuck."
واخا، كانهضرو، كانهضرو، والاكين هاحنا مازال واحلين,"wakha, kanhdro, kanhdro, walakin hahna mazal wahlin","Alright, we're talking, we're talking, but here we are still stuck."
غادي نورك علا ل بوطون ديال سوڤڭارد,ghadi nwrk 3la l bouton dial sauvegarde,I will show you the save button.
وركت علا ل بوطون ديال لورڭنك نص ساعا هادي,wrekt 3la l bouton dyal lorgank nss sa3a hadi,I pressed the oven button half an hour ago.
تاحاجا ما واقعا,ta7aja ma wa9a3a,Nothing is happening.
تاحاجا ما واقعا,ta7aja ma waqa3a,Nothing is happening.
تاحاجا ما واقعا,tahaja ma wa9a3a,Nothing is happening.
تاحاجا ما واقعا,tahaja ma waqa3a,Nothing is happening.
واش عندك رساو ف تيليفونك؟,wash 3ndk rsaou f téléphonek?,Do you have messages on your phone?
واش عندك رساو ف تيليفونك؟,wach 3ndk rsaou f téléphonek?,Do you have messages on your phone?
جربت ب تيليفوني ساعا تاهووا مافيهش رساو,jarrabt b telifoni sa3a tahowa ma fihsh rsaow,"I tried with my phone, but it also doesn't have messages."
جربت ب تيليفوني ساعا تاهووا مافيهش رساو,jarrabt b telifoni sa3a tahowa ma fihch rsaow,"I tried with my phone, but it also doesn't have messages."
والا ديالي تاهووا,wla diali tahowa,Mine too.
اوا، خاسنا نلقاو شي حل,"awa, khasna nla9aw chi 7ell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, 5asna nla9aw chi 7ell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, 5asna nla9aw chi hell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, 5asna nla9aw shi 7ell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, 5asna nla9aw shi hell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, 5asna nlaqaw chi 7ell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, 5asna nlaqaw chi hell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, 5asna nlaqaw shi 7ell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, 5asna nlaqaw shi hell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, khasna nla9aw chi hell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, khasna nla9aw shi 7ell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, khasna nla9aw shi hell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, khasna nlaqaw chi 7ell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, khasna nlaqaw chi hell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, khasna nlaqaw shi 7ell","Well, we need to find a solution."
اوا، خاسنا نلقاو شي حل,"awa, khasna nlaqaw shi hell","Well, we need to find a solution."
واش كاتعرف كيفاش تغووت بجهد، ولا تغني بجهد,"wash kat3rf kifash tghawwet bjehd, wla tghenni bjehd",Do you know how to shout loudly or sing loudly?
واش كاتعرف كيفاش تغووت بجهد، ولا تغني بجهد,"wach kat3rf kifach tghawwet bjehd, wla tghenni bjehd",Do you know how to shout loudly or sing loudly?
تلعات ليا لقردا دابا,tl3at lia l9rda daba,I'm fed up now.
تلعات ليا لقردا دابا,tl3at lia lqrda daba,I'm fed up now.
وايه، تانا، اصاراحا,"wa yeh, tana, ssaraha.","Yeah, me too, honestly."
الا كان خاسنا نبقاو هنا كتر، يمكن ليك تخدم,ila kan 5asna nb9aw hna kter yemken lik t5dem,"If we need to stay here longer, maybe you can work"
الا كان خاسنا نبقاو هنا كتر، يمكن ليك تخدم,ila kan 5asna nbqaw hna kter yemken lik t5dem,"If we need to stay here longer, maybe you can work"
الا كان خاسنا نبقاو هنا كتر، يمكن ليك تخدم,ila kan khasna nb9aw hna kter yemken lik tkhdem,"If we need to stay here longer, maybe you can work"
الا كان خاسنا نبقاو هنا كتر، يمكن ليك تخدم,ila kan khasna nbqaw hna kter yemken lik tkhdem,"If we need to stay here longer, maybe you can work"
عندي غي كتابي، و قربت نساليه,"3ndi ghi ktabi, w 9rrebt nsalih.","I only have my book, and I'm almost done with it."
عندي غي كتابي، و قربت نساليه,"3ndi ghi ktabi, w qrrebt nsalih.","I only have my book, and I'm almost done with it."
لموهيم نقدر نڭوليك اناهو مايمكنش نخدم هنا واخا ماعارفت اش,lmohim n9dr ngolik anaho maymknsh nkhdm hna wakha ma3rft ash,"The important thing is, I can tell you that I can't work here, even though I don't know what."
لموهيم نقدر نڭوليك اناهو مايمكنش نخدم هنا واخا ماعارفت اش,lmohim n9dr ngolik anaho maymknch n5dm hna wa5a ma3rft ach,"The important thing is, I can tell you that I can't work here, even though I don't know what."
لموهيم نقدر نڭوليك اناهو مايمكنش نخدم هنا واخا ماعارفت اش,lmohim n9dr ngolik anaho maymknch nkhdm hna wakha ma3rft ach,"The important thing is, I can tell you that I can't work here, even though I don't know what."
لموهيم نقدر نڭوليك اناهو مايمكنش نخدم هنا واخا ماعارفت اش,lmohim n9dr ngolik anaho maymknsh n5dm hna wa5a ma3rft ash,"The important thing is, I can tell you that I can't work here, even though I don't know what."
لموهيم نقدر نڭوليك اناهو مايمكنش نخدم هنا واخا ماعارفت اش,lmohim nqdr ngolik anaho maymknch n5dm hna wa5a ma3rft ach,"The important thing is, I can tell you that I can't work here, even though I don't know what."
لموهيم نقدر نڭوليك اناهو مايمكنش نخدم هنا واخا ماعارفت اش,lmohim nqdr ngolik anaho maymknch nkhdm hna wakha ma3rft ach,"The important thing is, I can tell you that I can't work here, even though I don't know what."
لموهيم نقدر نڭوليك اناهو مايمكنش نخدم هنا واخا ماعارفت اش,lmohim nqdr ngolik anaho maymknsh n5dm hna wa5a ma3rft ash,"The important thing is, I can tell you that I can't work here, even though I don't know what."
لموهيم نقدر نڭوليك اناهو مايمكنش نخدم هنا واخا ماعارفت اش,lmohim nqdr ngolik anaho maymknsh nkhdm hna wakha ma3rft ash,"The important thing is, I can tell you that I can't work here, even though I don't know what."
كان غادي يغووت عليا، بلا حتا حتيرام ل مودير ديالو,"kan ghadi yghawwet 3liya, bla 7tta 7tiram l modir dialo.","He was about to yell at me, without any respect for his manager."
كان غادي يغووت عليا، بلا حتا حتيرام ل مودير ديالو,"kan ghadi yghawwet 3liya, bla htta htiram l modir dialo.","He was about to yell at me, without any respect for his manager."
تانا تشهيت نغووت,tana tchehit nghwot,I feel like screaming.
تانا تشهيت نغووت,tana tshehit nghwot,I feel like screaming.
واقيلا نديرها و شي واحد ايسمعنا و يجي يعتقنا,wa9ila ndiroha w chi wa7ed yis3mna w yji y3t9na,"Maybe I'll do it, and someone will hear us and come to save us."
واقيلا نديرها و شي واحد ايسمعنا و يجي يعتقنا,wa9ila ndiroha w chi wahed yis3mna w yji y3t9na,"Maybe I'll do it, and someone will hear us and come to save us."
واقيلا نديرها و شي واحد ايسمعنا و يجي يعتقنا,wa9ila ndiroha w shi wa7ed yis3mna w yji y3t9na,"Maybe I'll do it, and someone will hear us and come to save us."
واقيلا نديرها و شي واحد ايسمعنا و يجي يعتقنا,wa9ila ndiroha w shi wahed yis3mna w yji y3t9na,"Maybe I'll do it, and someone will hear us and come to save us."
واقيلا نديرها و شي واحد ايسمعنا و يجي يعتقنا,waqila ndiroha w chi wa7ed yis3mna w yji y3tqna,"Maybe I'll do it, and someone will hear us and come to save us."
واقيلا نديرها و شي واحد ايسمعنا و يجي يعتقنا,waqila ndiroha w chi wahed yis3mna w yji y3tqna,"Maybe I'll do it, and someone will hear us and come to save us."
واقيلا نديرها و شي واحد ايسمعنا و يجي يعتقنا,waqila ndiroha w shi wa7ed yis3mna w yji y3tqna,"Maybe I'll do it, and someone will hear us and come to save us."
واقيلا نديرها و شي واحد ايسمعنا و يجي يعتقنا,waqila ndiroha w shi wahed yis3mna w yji y3tqna,"Maybe I'll do it, and someone will hear us and come to save us."
ايه، سير علاه، نجربو!,"iyyeh, sir 3lah, njarbo!","Yeah, go ahead, let's try it!"
