Darija_Arabe,Arabizi,Anglais
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi s7i7? khallini nte7aqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi shih? 5alini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi shih? 5alini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi shih? 5allini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi shih? 5allini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi shih? khalini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi shih? khalini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi shih? khallini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi shih? khallini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi s7i7? 5alini nte7aq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi s7i7? 5alini nte7aq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi s7i7? 5allini nte7aqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi s7i7? 5allini nte7aqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi s7i7? khalini nte7aq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi s7i7? khalini nte7aq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi s7i7? khallini nte7aqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi shih? 5alini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi shih? 5alini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi shih? 5allini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi shih? 5allini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi shih? khalini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi shih? khalini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi shih? khallini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadchi shih? khallini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi s7i7? 5alini nte7aq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi s7i7? 5alini nte7aq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi s7i7? 5allini nte7aqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi s7i7? 5allini nte7aqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi s7i7? khalini nte7aq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi s7i7? khalini nte7aq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi s7i7? khallini nte7aqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi s7i7? khallini nte7aqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi shih? 5alini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi shih? 5alini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi shih? 5allini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi shih? 5allini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi shih? khalini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi shih? khalini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi shih? khallini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wash hadshi shih? khallini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi chih? 5alini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi chih? 5alini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi chih? khalini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi chih? khalini ntehaq. oh, ana mtasef bzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi chih? 5allini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi chih? 5allini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi chih? khallini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twa9i hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
واش هادشي صحيح؟ خليني نتحقق. أوه، أنا متاسف بزاف، السيدة تاكانو. هادا غلطنا. هاكي الفاتورة الجديدة. ممكن توقعي هنا، عافاكي؟,"wach hadchi chih? khallini ntehaqq. oh, ana mtasef bzzaf, l-sayda takano. hada ghalatna. haki l-fatura l-jdida. momkin twaqi hna, 3afak?","Is this true? Let me check. Oh, I’m very sorry, Mrs. Takano. This is our mistake. Here’s the new invoice. Could you please sign here?"
رجعلي خمسة دولارات، عافاك.,"rj3li 5msa dolarat, 3afak.","Give me back five dollars, please."
رجعلي خمسة دولارات، عافاك.,"rj3li khmsa dolarat, 3afak.","Give me back five dollars, please."
السدادة ديال حوض الاستحمام مكتدش تماما.,l-sdada dial 7awd l-ist7mam maktatdch tamanan.,The bathtub stopper doesn't seal properly.
السدادة ديال حوض الاستحمام مكتدش تماما.,l-sdada dial 7awd l-ist7mam maktatdsh tamanan.,The bathtub stopper doesn't seal properly.
السدادة ديال حوض الاستحمام مكتدش تماما.,l-sdada dial hawd l-isthmam maktatdch tamanan.,The bathtub stopper doesn't seal properly.
السدادة ديال حوض الاستحمام مكتدش تماما.,l-sdada dial hawd l-isthmam maktatdsh tamanan.,The bathtub stopper doesn't seal properly.
هادا غي مجرد تعبير على تقديري.,haada ghi mejrad ta3bir 3la tqadiri.,This is just an expression of my appreciation.
هادا غي مجرد تعبير على تقديري.,hada ghi mejrad ta3bir 3la tqadiri.,This is just an expression of my appreciation.
ممكن تعمر هاد النموذج؟,momkin t3ammar had nnomo9aj?,Can you fill out this form?
ممكن تعمر هاد النموذج؟,momkin t3amar had nomo9aj?,Can you fill out this form?
ممكن تعمر هاد النموذج؟,momkin t3amar had nomoqaj?,Can you fill out this form?
ممكن تعمر هاد النموذج؟,momkin t3ammar had nnomoqaj?,Can you fill out this form?
وشنو بالنسبة لهاد النماذج البلاستيكية؟,weshno bennesba lhad nnemadjej lblastikiyya?,What about these plastic models?
وشنو بالنسبة لهاد النماذج البلاستيكية؟,wechno benesba lhad nemadjej lblastikiya?,What about these plastic models?
وشنو بالنسبة لهاد النماذج البلاستيكية؟,wechno bennesba lhad nnemadjej lblastikiyya?,What about these plastic models?
وشنو بالنسبة لهاد النماذج البلاستيكية؟,weshno benesba lhad nemadjej lblastikiya?,What about these plastic models?
شنو هي العلامات التجارية اللي عندك؟,shno hiya l3alamat tijariya lli 3ndk?,What brands do you have?
شنو هي العلامات التجارية اللي عندك؟,chno hiya l3alamat tijariya li 3ndk?,What brands do you have?
شنو هي العلامات التجارية اللي عندك؟,chno hiya l3alamat tijariya lli 3ndk?,What brands do you have?
شنو هي العلامات التجارية اللي عندك؟,shno hiya l3alamat tijariya li 3ndk?,What brands do you have?
الكعب مرتفع بزاف بالنسبة لي.,lk3b mrtf3 bzaf bnsba liya.,The heel is too high for me.
أنا مسدود عليا فالغرفة ديالي.,ana msdoud 3liya f lghorfa dyali.,I am locked in my room.
شحال ديال الوقت كنتي فباريس؟,ch7al dyal lwa9t konti fparis?,How long were you in Paris?
شحال ديال الوقت كنتي فباريس؟,ch7al dyal lwaqt konti fparis?,How long were you in Paris?
شحال ديال الوقت كنتي فباريس؟,chhal dyal lwa9t konti fparis?,How long were you in Paris?
شحال ديال الوقت كنتي فباريس؟,chhal dyal lwaqt konti fparis?,How long were you in Paris?
شحال ديال الوقت كنتي فباريس؟,sh7al dyal lwa9t konti fparis?,How long were you in Paris?
شحال ديال الوقت كنتي فباريس؟,sh7al dyal lwaqt konti fparis?,How long were you in Paris?
شحال ديال الوقت كنتي فباريس؟,shhal dyal lwa9t konti fparis?,How long were you in Paris?
شحال ديال الوقت كنتي فباريس؟,shhal dyal lwaqt konti fparis?,How long were you in Paris?
ممكت تعطيني طوابع بريدية لثلاثة بطاقات بريدية لليابان؟,mmkn t3tini tawaab3 briidiyya ltlata btaqaat briidiyya llyaban?,Can you give me postage stamps for three postcards to Japan?
ممكت تعطيني طوابع بريدية لثلاثة بطاقات بريدية لليابان؟,mkn t3tini tawab3 bridiya ltlata btaqat bridiya lyaban?,Can you give me postage stamps for three postcards to Japan?
كينطق ج-و-ر-و-ه.,kayntaq j-o-r-o-h.,"He pronounces it ""j-o-r-o-h."""
تبغي تاخد شي مشروب؟,tbghi takhod shi machrob?,Do you want to get a drink?
تبغي تاخد شي مشروب؟,tbghi ta5od chi machrob?,Do you want to get a drink?
تبغي تاخد شي مشروب؟,tbghi ta5od shi machrob?,Do you want to get a drink?
تبغي تاخد شي مشروب؟,tbghi ta5od shi mashrob?,Do you want to get a drink?
تبغي تاخد شي مشروب؟,tbghi takhod chi machrob?,Do you want to get a drink?
تبغي تاخد شي مشروب؟,tbghi takhod shi mashrob?,Do you want to get a drink?
استلقي هنا.,stlqi hna.,Lie down here.
ديرها برقية مستعجلة عافاك.,dirha bar9iya msta3jla 3afak.,"Make it an urgent telegram, please."
ديرها برقية مستعجلة عافاك.,dirha barqiya msta3jla 3afak.,"Make it an urgent telegram, please."
وفقا لتقرير الطقس، غادي يكون الثلج غدا.,"wafqan li ta9rir lta9s, ghadi ykoun ltelj ghda.","According to the weather report, it will snow tomorrow."
وفقا لتقرير الطقس، غادي يكون الثلج غدا.,"wafqan li taqrir ltaqs, ghadi ykoun ltelj ghda.","According to the weather report, it will snow tomorrow."
بغيت الكرة.,bghit lkora.,I want the ball.
من المؤكد. غنكونو فرحانين نديرو هادشي.,mn lmo2akd. ghanakono fr7anin ndiro hadchi.,Certainly. We would be happy to do this.
من المؤكد. غنكونو فرحانين نديرو هادشي.,mn lmo2akd. ghanakono fr7anin ndiro hadshi.,Certainly. We would be happy to do this.
من المؤكد. غنكونو فرحانين نديرو هادشي.,mn lmo2akd. ghanakono frhanin ndiro hadchi.,Certainly. We would be happy to do this.
من المؤكد. غنكونو فرحانين نديرو هادشي.,mn lmo2akd. ghanakono frhanin ndiro hadshi.,Certainly. We would be happy to do this.
