Darija (Arabic),Darija (Arabizi),English
بان بلي كاين واحد عياشي أخر مندو لحية,ban belli kayn wa7ed 3yachi a5or mendo l7iya,It seems like there's another sycophant with a beard.
بان بلي كاين واحد عياشي أخر مندو لحية,ban belli kayn wa7ed 3yachi akhor mendo l7iya,It seems like there's another sycophant with a beard.
بان بلي كاين واحد عياشي أخر مندو لحية,ban belli kayn wa7ed 3yashi a5or mendo l7iya,It seems like there's another sycophant with a beard.
بان بلي كاين واحد عياشي أخر مندو لحية,ban belli kayn wahed 3yachi a5or mendo lhiya,It seems like there's another sycophant with a beard.
بان بلي كاين واحد عياشي أخر مندو لحية,ban belli kayn wahed 3yachi akhor mendo lhiya,It seems like there's another sycophant with a beard.
بان بلي كاين واحد عياشي أخر مندو لحية,ban belli kayn wahed 3yashi a5or mendo lhiya,It seems like there's another sycophant with a beard.
بان بلي كاين واحد عياشي أخر مندو لحية,ban belli kayn wahed 3yashi akhor mendo lhiya,It seems like there's another sycophant with a beard.
هز الصوت ديلك,hez sowt dialek,Raise your voice.
المهم هو خصنا نسمعو باش نقدو نكتبو,lmohim howa khsna nsma3o bash nqdo nktbo,The important thing is that we need to listen so we can write.
المهم هو خصنا نسمعو باش نقدو نكتبو,lmohim howa 5sna nsma3o bach nqdo nktbo,The important thing is that we need to listen so we can write.
المهم هو خصنا نسمعو باش نقدو نكتبو,lmohim howa 5sna nsma3o bash nqdo nktbo,The important thing is that we need to listen so we can write.
المهم هو خصنا نسمعو باش نقدو نكتبو,lmohim howa khsna nsma3o bach nqdo nktbo,The important thing is that we need to listen so we can write.
دبحت ف العيد,dbe7t f l3id,I slaughtered during Eid.
دبحت ف العيد,dbeht f l3id,I slaughtered during Eid.
قطعات,9at3at,Pieces
قطعات,qat3at,Pieces
مسلخاتش ولكن شدات,msel5atsh walakin shedat,"She didn't let go, but she held on."
مسلخاتش ولكن شدات,msel5atch walakin chedat,"She didn't let go, but she held on."
مسلخاتش ولكن شدات,mselkhatch walakin chedat,"She didn't let go, but she held on."
مسلخاتش ولكن شدات,mselkhatsh walakin shedat,"She didn't let go, but she held on."
باين بلي شديتي طرف,bayan blli shditi terf,It seems like you got something.
باين بلي شديتي طرف,bayan blli chditi terf,It seems like you got something.
دراري الصغار تيشدو طرف,drari sghar tishdo terf,Kids are getting a share.
دراري الصغار تيشدو طرف,drari sghar tichdo terf,Kids are getting a share.
لا ني أجي و هدري هنية,la ni aji w hdri hniya,"No, come and talk calmly."
مالين الدار مكينينش,malin eddar makayninsh,The homeowners are not here.
مالين الدار مكينينش,malin eddar makayninch,The homeowners are not here.
تقيت هديك المعدة,t9iyt hadik lme3da,I vomited.
تقيت هديك المعدة,tqiyt hadik lme3da,I vomited.
خرجت كلشي ب يدي,khrejt kolchi b yeddi,I took everything with my hands.
خرجت كلشي ب يدي,5rejt kolchi b yeddi,I took everything with my hands.
خرجت كلشي ب يدي,5rejt kolshi b yeddi,I took everything with my hands.
خرجت كلشي ب يدي,khrejt kolshi b yeddi,I took everything with my hands.
باين نت معرفتيش,bayn nta ma3rftich,It seems you didn't recognize me.
باين نت معرفتيش,bayn nta ma3rftish,It seems you didn't recognize me.
عاودت نقلبها و غسلتها,3awdt nqelbha w ghsltha,I flipped it again and washed it.
هداك لي عندو بزاف,hadak li 3andu bzaf,That one who has a lot.
واش نتا كتهدر بصح دكشي تيجربو بيه لعيلات,wash nta kathedr bsse7 dakchi tjerbo bih l3yalt?,Are you seriously saying that's what they test women with?
واش نتا كتهدر بصح دكشي تيجربو بيه لعيلات,wach nta kathedr bsse7 dakchi tjerbo bih l3yalt?,Are you seriously saying that's what they test women with?
واش نتا كتهدر بصح دكشي تيجربو بيه لعيلات,wach nta kathedr bsseh dakchi tjerbo bih l3yalt?,Are you seriously saying that's what they test women with?
واش نتا كتهدر بصح دكشي تيجربو بيه لعيلات,wash nta kathedr bsse7 dakshi tjerbo bih l3yalt?,Are you seriously saying that's what they test women with?
واش نتا كتهدر بصح دكشي تيجربو بيه لعيلات,wash nta kathedr bsseh dakchi tjerbo bih l3yalt?,Are you seriously saying that's what they test women with?
واش نتا كتهدر بصح دكشي تيجربو بيه لعيلات,wash nta kathedr bsseh dakshi tjerbo bih l3yalt?,Are you seriously saying that's what they test women with?
قالو لي هكدا كتعرف واش كانت كتعرف ولا لا,qalo li hakda kat3rf wash kant kat3rf wla la,They told me this is how you know if she knew or not.
قالو لي هكدا كتعرف واش كانت كتعرف ولا لا,qalo li hakda kat3rf wach kant kat3rf wla la,They told me this is how you know if she knew or not.
خاصك تنقيه مزيان,khasek tnqih mzyan,You need to clean it well.
خاصك تنقيه مزيان,5asek tnqih mzyan,You need to clean it well.
تديري ليه لما د جافيل,tdiri lih lma d javel,Add bleach to it.
كتحلي كل طبقت و كتغسلي ب الما,kat7eli kol teb9a w katresli blma,You wash every dish and rinse with water.
كتحلي كل طبقت و كتغسلي ب الما,kat7eli kol tebqa w katresli blma,You wash every dish and rinse with water.
كتحلي كل طبقت و كتغسلي ب الما,katheli kol teb9a w katresli blma,You wash every dish and rinse with water.
كتحلي كل طبقت و كتغسلي ب الما,katheli kol tebqa w katresli blma,You wash every dish and rinse with water.
و كتكملي ف قلبو بشوية,w katkemli f qalbo bchwiya,And you slowly fill his heart.
و كتكملي ف قلبو بشوية,w katkemli f qalbo bshwiya,And you slowly fill his heart.
خاصو غير الصبر,khaso ghir essbr,He just needs patience.
خاصو غير الصبر,5aso ghir essbr,He just needs patience.
هدشي كلو درتيه نتي بوحدك مزيان,hadchi kollo drtih nti bou7dk mzyan,You did all this by yourself? Nice!
هدشي كلو درتيه نتي بوحدك مزيان,hadchi kollo drtih nti bouhdk mzyan,You did all this by yourself? Nice!
هدشي كلو درتيه نتي بوحدك مزيان,hadshi kollo drtih nti bou7dk mzyan,You did all this by yourself? Nice!
هدشي كلو درتيه نتي بوحدك مزيان,hadshi kollo drtih nti bouhdk mzyan,You did all this by yourself? Nice!
عندك خوت دكورت وحداخرين,3ndek khout dkour w7dakhrin,Do you have other brothers?
عندك خوت دكورت وحداخرين,3ndek 5out dkour w7da5rin,Do you have other brothers?
عندك خوت دكورت وحداخرين,3ndek 5out dkour whda5rin,Do you have other brothers?
عندك خوت دكورت وحداخرين,3ndek khout dkour whdakhrin,Do you have other brothers?
ولد واحد,weld wa7ed,One boy
ولد واحد,weld wahed,One boy
كتحطي تييو ف المعدة,kt7otti tiyo f lme3da,You place the tube in the stomach.
كتحطي تييو ف المعدة,kthotti tiyo f lme3da,You place the tube in the stomach.
معنديش خويا,ma3ndich khoya,I don't have a brother.
معنديش خويا,ma3ndich 5oya,I don't have a brother.
معنديش خويا,ma3ndish 5oya,I don't have a brother.
معنديش خويا,ma3ndish khoya,I don't have a brother.
لغدليه قطعناه,lghdlih 9ta3nah,We canceled it tomorrow.
لغدليه قطعناه,lghdlih qta3nah,We canceled it tomorrow.
كاين شي حوايج باينة لي معرفهاش تيعلق عليها,kayen chi 7wayej bayna li ma3rfhash ti3lle9 3liha,There are some obvious things he doesn't understand but comments on.
كاين شي حوايج باينة لي معرفهاش تيعلق عليها,kayen chi 7wayej bayna li ma3rfhach ti3lle9 3liha,There are some obvious things he doesn't understand but comments on.
كاين شي حوايج باينة لي معرفهاش تيعلق عليها,kayen chi 7wayej bayna li ma3rfhach ti3lleq 3liha,There are some obvious things he doesn't understand but comments on.
كاين شي حوايج باينة لي معرفهاش تيعلق عليها,kayen chi 7wayej bayna li ma3rfhash ti3lleq 3liha,There are some obvious things he doesn't understand but comments on.
كاين شي حوايج باينة لي معرفهاش تيعلق عليها,kayen chi hwayej bayna li ma3rfhach ti3lle9 3liha,There are some obvious things he doesn't understand but comments on.
كاين شي حوايج باينة لي معرفهاش تيعلق عليها,kayen chi hwayej bayna li ma3rfhach ti3lleq 3liha,There are some obvious things he doesn't understand but comments on.
كاين شي حوايج باينة لي معرفهاش تيعلق عليها,kayen chi hwayej bayna li ma3rfhash ti3lle9 3liha,There are some obvious things he doesn't understand but comments on.
كاين شي حوايج باينة لي معرفهاش تيعلق عليها,kayen chi hwayej bayna li ma3rfhash ti3lleq 3liha,There are some obvious things he doesn't understand but comments on.
كاين شي حوايج باينة لي معرفهاش تيعلق عليها,kayen shi 7wayej bayna li ma3rfhash ti3lle9 3liha,There are some obvious things he doesn't understand but comments on.
كاين شي حوايج باينة لي معرفهاش تيعلق عليها,kayen shi 7wayej bayna li ma3rfhash ti3lleq 3liha,There are some obvious things he doesn't understand but comments on.
كاين شي حوايج باينة لي معرفهاش تيعلق عليها,kayen shi hwayej bayna li ma3rfhash ti3lle9 3liha,There are some obvious things he doesn't understand but comments on.
كاين شي حوايج باينة لي معرفهاش تيعلق عليها,kayen shi hwayej bayna li ma3rfhash ti3lleq 3liha,There are some obvious things he doesn't understand but comments on.
ف إن عمر كتزوجو نتوما كتوصلو لتلتين,f in 3mr ktzawjo ntoma ktweslo ltltn,"When Omar gets married, you all reach thirty."
معمري شفتو,ma3omri shfto,I've never seen him.
معمري شفتو,ma3omri chfto,I've never seen him.
أنا نمشي و نمسح لحيوط لي عامرة ب الدم,ana nemshi w nemsa7 l7yout li 3amra b eddm.,I go and wipe the walls that are covered in blood.
أنا نمشي و نمسح لحيوط لي عامرة ب الدم,ana nemchi w nemsa7 l7yout li 3amra b eddm.,I go and wipe the walls that are covered in blood.
أنا نمشي و نمسح لحيوط لي عامرة ب الدم,ana nemchi w nemsah lhyout li 3amra b eddm.,I go and wipe the walls that are covered in blood.
أنا نمشي و نمسح لحيوط لي عامرة ب الدم,ana nemshi w nemsah lhyout li 3amra b eddm.,I go and wipe the walls that are covered in blood.
مسح تلاجة,msa7 tlaja,Clean the fridge.
مسح تلاجة,msah tlaja,Clean the fridge.
تجلس و تقاد فاش تيحطو لغدا,tjls w tqad fash t7etto lghda,She sits and prepares when lunch is served.
تجلس و تقاد فاش تيحطو لغدا,tjls w tqad fach t7etto lghda,She sits and prepares when lunch is served.
تجلس و تقاد فاش تيحطو لغدا,tjls w tqad fach thetto lghda,She sits and prepares when lunch is served.
تجلس و تقاد فاش تيحطو لغدا,tjls w tqad fash thetto lghda,She sits and prepares when lunch is served.
أنا حرة عطيني شي خدمة باينة أنا متنبغيش نتسارا هكدا,"ana 7orra, 3tiyni chi khdma bayna. ana matanbghich ntsara hakda.","I am free, give me a clear job, I don't like wandering around like this."
أنا حرة عطيني شي خدمة باينة أنا متنبغيش نتسارا هكدا,"ana 7orra, 3tiyni chi 5dma bayna. ana matanbghich ntsara hakda.","I am free, give me a clear job, I don't like wandering around like this."
أنا حرة عطيني شي خدمة باينة أنا متنبغيش نتسارا هكدا,"ana 7orra, 3tiyni shi 5dma bayna. ana matanbghish ntsara hakda.","I am free, give me a clear job, I don't like wandering around like this."
أنا حرة عطيني شي خدمة باينة أنا متنبغيش نتسارا هكدا,"ana 7orra, 3tiyni shi khdma bayna. ana matanbghish ntsara hakda.","I am free, give me a clear job, I don't like wandering around like this."
أنا حرة عطيني شي خدمة باينة أنا متنبغيش نتسارا هكدا,"ana horra, 3tiyni chi 5dma bayna. ana matanbghich ntsara hakda.","I am free, give me a clear job, I don't like wandering around like this."
أنا حرة عطيني شي خدمة باينة أنا متنبغيش نتسارا هكدا,"ana horra, 3tiyni chi khdma bayna. ana matanbghich ntsara hakda.","I am free, give me a clear job, I don't like wandering around like this."
أنا حرة عطيني شي خدمة باينة أنا متنبغيش نتسارا هكدا,"ana horra, 3tiyni shi 5dma bayna. ana matanbghish ntsara hakda.","I am free, give me a clear job, I don't like wandering around like this."
أنا حرة عطيني شي خدمة باينة أنا متنبغيش نتسارا هكدا,"ana horra, 3tiyni shi khdma bayna. ana matanbghish ntsara hakda.","I am free, give me a clear job, I don't like wandering around like this."
تيعيطو عليك ف كل بلاصة مرة هبطي لتحت,ti3ayto 3lik f kol blassa mara hbeti lta7t,"They call you everywhere, sometimes go down."
تيعيطو عليك ف كل بلاصة مرة هبطي لتحت,ti3ayto 3lik f kol blassa mara hbeti ltaht,"They call you everywhere, sometimes go down."
أنا مورى ساعة على أقصى تقدير يكون كل شي واجد و نتغداو,ana mra sa3a 3la a9sa ta9dir ykoun kolchi wajd w ntghadaw.,"I'm behind by an hour at most, everything will be ready, and we'll have lunch."
أنا مورى ساعة على أقصى تقدير يكون كل شي واجد و نتغداو,ana mra sa3a 3la a9sa ta9dir ykoun kolshi wajd w ntghadaw.,"I'm behind by an hour at most, everything will be ready, and we'll have lunch."
أنا مورى ساعة على أقصى تقدير يكون كل شي واجد و نتغداو,ana mra sa3a 3la aqsa taqdir ykoun kolchi wajd w ntghadaw.,"I'm behind by an hour at most, everything will be ready, and we'll have lunch."
أنا مورى ساعة على أقصى تقدير يكون كل شي واجد و نتغداو,ana mra sa3a 3la aqsa taqdir ykoun kolshi wajd w ntghadaw.,"I'm behind by an hour at most, everything will be ready, and we'll have lunch."
شنو درتو أنا متنقدش نتسنا,shno drto ana matanqdrsh ntsna,What did you do? I can't wait.
شنو درتو أنا متنقدش نتسنا,chno drto ana matanqdrch ntsna,What did you do? I can't wait.
خرجنا من صلاة العيد سلمنا على بعضياتنا,khrejna mn salat l3id slmna 3la b3diyatna,We left the Eid prayer and greeted each other.
خرجنا من صلاة العيد سلمنا على بعضياتنا,5rejna mn salat l3id slmna 3la b3diyatna,We left the Eid prayer and greeted each other.
لاخر تيشرب قهوة,l2akhir kaychrb qahwa,The other one is drinking coffee.
لاخر تيشرب قهوة,l2a5ir kaychrb qahwa,The other one is drinking coffee.
لاخر تيشرب قهوة,l2a5ir kayshrb qahwa,The other one is drinking coffee.
لاخر تيشرب قهوة,l2akhir kayshrb qahwa,The other one is drinking coffee.
أنا تنجرب الإنترنيت,ana tanjareb linternet,I am trying the internet.
الكبش ف جردة,lkbsh f jarda,The ram is in the garden.
الكبش ف جردة,lkbch f jarda,The ram is in the garden.
ربطو و دبحو و علقو تماك,rbato w db7o w 3lqo tmak,"They tied him up, slaughtered him, and hung him there."
ربطو و دبحو و علقو تماك,rbato w dbho w 3lqo tmak,"They tied him up, slaughtered him, and hung him there."
أنا غدي ل الجامع,ana ghadi l jame3,I am going to the mosque.
عرفتي إلى فتتي صلاة الضهر كيبطل الدبح,3refti ila fetti salat dohr kaybtel eddeb7,"Did you know that if you miss the Dhuhr prayer, the slaughter becomes invalid?"
عرفتي إلى فتتي صلاة الضهر كيبطل الدبح,3refti ila fetti salat dohr kaybtel eddebh,"Did you know that if you miss the Dhuhr prayer, the slaughter becomes invalid?"
عندك تلت ايام تقد تدبح حتال مغرب تالت عيد,3ndk tlt ayam tqdr tdb7 7tal mghrb talet 3id,You have three days to slaughter until the evening of the third Eid.
عندك تلت ايام تقد تدبح حتال مغرب تالت عيد,3ndk tlt ayam tqdr tdbh htal mghrb talet 3id,You have three days to slaughter until the evening of the third Eid.
خط راجل خالتي مدبحات حتال التانيت,khet rajel khalti mdab7at 7tal ettanit,My aunt's husband's handwriting is illegible until the second line.
خط راجل خالتي مدبحات حتال التانيت,5et rajel 5alti mdab7at 7tal ettanit,My aunt's husband's handwriting is illegible until the second line.
خط راجل خالتي مدبحات حتال التانيت,5et rajel 5alti mdabhat htal ettanit,My aunt's husband's handwriting is illegible until the second line.
خط راجل خالتي مدبحات حتال التانيت,khet rajel khalti mdabhat htal ettanit,My aunt's husband's handwriting is illegible until the second line.
علاش معندهاش شكون يدبح ليها,3lash ma3ndhash shkoun ydb7 liha,Why doesn't she have someone to slaughter for her?
علاش معندهاش شكون يدبح ليها,3lach ma3ndhach chkoun ydb7 liha,Why doesn't she have someone to slaughter for her?
علاش معندهاش شكون يدبح ليها,3lach ma3ndhach chkoun ydbh liha,Why doesn't she have someone to slaughter for her?
علاش معندهاش شكون يدبح ليها,3lash ma3ndhash shkoun ydbh liha,Why doesn't she have someone to slaughter for her?
عنداك يقولبوك,3andak y9oulbok,"Be careful, they might deceive you."
عنداك يقولبوك,3andak yqoulbok,"Be careful, they might deceive you."
فكرت فيها,fekrt fiha,I thought about it.
لي ضحا اليوم لول م لي مقدش ميضحيش أبدا,li d7a lyoum lewl melli ma qderch mayd7ich abadan,Who sacrifices today for the first time will never fail to sacrifice.
لي ضحا اليوم لول م لي مقدش ميضحيش أبدا,li d7a lyoum lewl melli ma qdersh mayd7ish abadan,Who sacrifices today for the first time will never fail to sacrifice.
لي ضحا اليوم لول م لي مقدش ميضحيش أبدا,li dha lyoum lewl melli ma qderch maydhich abadan,Who sacrifices today for the first time will never fail to sacrifice.
لي ضحا اليوم لول م لي مقدش ميضحيش أبدا,li dha lyoum lewl melli ma qdersh maydhish abadan,Who sacrifices today for the first time will never fail to sacrifice.
سمعتها يلاه دابة,sme3tha yallah daba,I just heard it now.
شفتي إلى كانت عائلة كبيرة تيدبحو بقرة,shefti ila kant 3a2ila kbira taydba7o ba9ra,"You see, if it's a big family, they slaughter a cow."
شفتي إلى كانت عائلة كبيرة تيدبحو بقرة,chefti ila kant 3a2ila kbira taydba7o ba9ra,"You see, if it's a big family, they slaughter a cow."
شفتي إلى كانت عائلة كبيرة تيدبحو بقرة,chefti ila kant 3a2ila kbira taydba7o baqra,"You see, if it's a big family, they slaughter a cow."
شفتي إلى كانت عائلة كبيرة تيدبحو بقرة,chefti ila kant 3a2ila kbira taydbaho ba9ra,"You see, if it's a big family, they slaughter a cow."
شفتي إلى كانت عائلة كبيرة تيدبحو بقرة,chefti ila kant 3a2ila kbira taydbaho baqra,"You see, if it's a big family, they slaughter a cow."
شفتي إلى كانت عائلة كبيرة تيدبحو بقرة,shefti ila kant 3a2ila kbira taydba7o baqra,"You see, if it's a big family, they slaughter a cow."
شفتي إلى كانت عائلة كبيرة تيدبحو بقرة,shefti ila kant 3a2ila kbira taydbaho ba9ra,"You see, if it's a big family, they slaughter a cow."
شفتي إلى كانت عائلة كبيرة تيدبحو بقرة,shefti ila kant 3a2ila kbira taydbaho baqra,"You see, if it's a big family, they slaughter a cow."
أنا عييت بزاف,ana 3iyyit bzzaf,I'm very tired.
حلاوة العيد فاش عدن المؤذن كنا مجموعين علا الطبلة,7lawat al3id fach 2den lmo2eden konna majmo3in 3la attabla,"The sweetness of Eid was when the muezzin called, and we were gathered around the table."
حلاوة العيد فاش عدن المؤذن كنا مجموعين علا الطبلة,7lawat al3id fash 2den lmo2eden konna majmo3in 3la attabla,"The sweetness of Eid was when the muezzin called, and we were gathered around the table."
حلاوة العيد فاش عدن المؤذن كنا مجموعين علا الطبلة,hlawat al3id fach 2den lmo2eden konna majmo3in 3la attabla,"The sweetness of Eid was when the muezzin called, and we were gathered around the table."
حلاوة العيد فاش عدن المؤذن كنا مجموعين علا الطبلة,hlawat al3id fash 2den lmo2eden konna majmo3in 3la attabla,"The sweetness of Eid was when the muezzin called, and we were gathered around the table."
قبل مانكلو و تنعسي تحيدي الراس و نقطعو الطراف نفخوه و نعاودو نحلوه و نعلقو من جلدو,qbl manaklo w tna3si t7idi erras w nqta3o ettraf nafkhoh w n3awdo n7loh w n3allqo mn jeldo,"Before eating and sleeping, remove the head, cut it into pieces, inflate it, reopen it, and hang it by its skin."
قبل مانكلو و تنعسي تحيدي الراس و نقطعو الطراف نفخوه و نعاودو نحلوه و نعلقو من جلدو,qbl manaklo w tna3si t7idi erras w nqta3o ettraf naf5oh w n3awdo n7loh w n3allqo mn jeldo,"Before eating and sleeping, remove the head, cut it into pieces, inflate it, reopen it, and hang it by its skin."
قبل مانكلو و تنعسي تحيدي الراس و نقطعو الطراف نفخوه و نعاودو نحلوه و نعلقو من جلدو,qbl manaklo w tna3si thidi erras w nqta3o ettraf naf5oh w n3awdo nhloh w n3allqo mn jeldo,"Before eating and sleeping, remove the head, cut it into pieces, inflate it, reopen it, and hang it by its skin."
قبل مانكلو و تنعسي تحيدي الراس و نقطعو الطراف نفخوه و نعاودو نحلوه و نعلقو من جلدو,qbl manaklo w tna3si thidi erras w nqta3o ettraf nafkhoh w n3awdo nhloh w n3allqo mn jeldo,"Before eating and sleeping, remove the head, cut it into pieces, inflate it, reopen it, and hang it by its skin."
نتوما بوحدكم إما حنا سبعة ديل لحوالا كل واحد نقيو ليه راسو بزربة,ntouma bou7dkom ima 7na sb3a dial l7wala kol wa7ed nqiw lih raso bzrba,"You are alone, but we are seven sheep, each cleaning themselves quickly."
نتوما بوحدكم إما حنا سبعة ديل لحوالا كل واحد نقيو ليه راسو بزربة,ntouma bouhdkom ima hna sb3a dial lhwala kol wahed nqiw lih raso bzrba,"You are alone, but we are seven sheep, each cleaning themselves quickly."
عياني بزاف,3yani bzaf,I'm very tired.
كون تضحي مرة من تمة متقدش تقطع الصلاة,koun tda7i mara mn temma mat9edch t9eta3 essla.,"If you start sacrificing, you can't stop the prayer."
كون تضحي مرة من تمة متقدش تقطع الصلاة,koun tda7i mara mn temma mat9edsh t9eta3 essla.,"If you start sacrificing, you can't stop the prayer."
كون تضحي مرة من تمة متقدش تقطع الصلاة,koun tda7i mara mn temma matqedch tqeta3 essla.,"If you start sacrificing, you can't stop the prayer."
كون تضحي مرة من تمة متقدش تقطع الصلاة,koun tda7i mara mn temma matqedsh tqeta3 essla.,"If you start sacrificing, you can't stop the prayer."
كون تضحي مرة من تمة متقدش تقطع الصلاة,koun tdahi mara mn temma mat9edch t9eta3 essla.,"If you start sacrificing, you can't stop the prayer."
كون تضحي مرة من تمة متقدش تقطع الصلاة,koun tdahi mara mn temma mat9edsh t9eta3 essla.,"If you start sacrificing, you can't stop the prayer."
كون تضحي مرة من تمة متقدش تقطع الصلاة,koun tdahi mara mn temma matqedch tqeta3 essla.,"If you start sacrificing, you can't stop the prayer."
كون تضحي مرة من تمة متقدش تقطع الصلاة,koun tdahi mara mn temma matqedsh tqeta3 essla.,"If you start sacrificing, you can't stop the prayer."
ماشي بصح,mashi bssa7,Not true.
ماشي بصح,machi bssa7,Not true.
ماشي بصح,machi bssah,Not true.
ماشي بصح,mashi bssah,Not true.
لي تيدبح خاصو يبقا سيمانة ب لحيتو بحل الحجاج,li taydba7 khasso yb9a simana b l7ito b7al l7ojjaj,Whoever slaughters must keep their beard for a week like pilgrims.
لي تيدبح خاصو يبقا سيمانة ب لحيتو بحل الحجاج,li taydba7 5asso yb9a simana b l7ito b7al l7ojjaj,Whoever slaughters must keep their beard for a week like pilgrims.
لي تيدبح خاصو يبقا سيمانة ب لحيتو بحل الحجاج,li taydba7 5asso ybqa simana b l7ito b7al l7ojjaj,Whoever slaughters must keep their beard for a week like pilgrims.
لي تيدبح خاصو يبقا سيمانة ب لحيتو بحل الحجاج,li taydba7 khasso ybqa simana b l7ito b7al l7ojjaj,Whoever slaughters must keep their beard for a week like pilgrims.
لي تيدبح خاصو يبقا سيمانة ب لحيتو بحل الحجاج,li taydbah 5asso yb9a simana b lhito bhal lhojjaj,Whoever slaughters must keep their beard for a week like pilgrims.
لي تيدبح خاصو يبقا سيمانة ب لحيتو بحل الحجاج,li taydbah 5asso ybqa simana b lhito bhal lhojjaj,Whoever slaughters must keep their beard for a week like pilgrims.
لي تيدبح خاصو يبقا سيمانة ب لحيتو بحل الحجاج,li taydbah khasso yb9a simana b lhito bhal lhojjaj,Whoever slaughters must keep their beard for a week like pilgrims.
لي تيدبح خاصو يبقا سيمانة ب لحيتو بحل الحجاج,li taydbah khasso ybqa simana b lhito bhal lhojjaj,Whoever slaughters must keep their beard for a week like pilgrims.
متيغسلش,matighslsh,He doesn't wash.
متيغسلش,matighslch,He doesn't wash.
تيتخنق الكبش ب الريحة حتا إلى بغيتي تشدو يحاول يهرب,titkhneq lkebsh b erri7a 7ta ila bghiti tchdo y7awl yhrb,"The ram gets suffocated by the smell, and even if you try to catch it, it will try to escape."
تيتخنق الكبش ب الريحة حتا إلى بغيتي تشدو يحاول يهرب,tit5neq lkebch b erri7a 7ta ila bghiti tchdo y7awl yhrb,"The ram gets suffocated by the smell, and even if you try to catch it, it will try to escape."
تيتخنق الكبش ب الريحة حتا إلى بغيتي تشدو يحاول يهرب,tit5neq lkebch b erriha hta ila bghiti tchdo yhawl yhrb,"The ram gets suffocated by the smell, and even if you try to catch it, it will try to escape."
تيتخنق الكبش ب الريحة حتا إلى بغيتي تشدو يحاول يهرب,tit5neq lkebsh b erri7a 7ta ila bghiti tchdo y7awl yhrb,"The ram gets suffocated by the smell, and even if you try to catch it, it will try to escape."
تيتخنق الكبش ب الريحة حتا إلى بغيتي تشدو يحاول يهرب,tit5neq lkebsh b erri7a 7ta ila bghiti tshdo y7awl yhrb,"The ram gets suffocated by the smell, and even if you try to catch it, it will try to escape."
تيتخنق الكبش ب الريحة حتا إلى بغيتي تشدو يحاول يهرب,tit5neq lkebsh b erriha hta ila bghiti tchdo yhawl yhrb,"The ram gets suffocated by the smell, and even if you try to catch it, it will try to escape."
تيتخنق الكبش ب الريحة حتا إلى بغيتي تشدو يحاول يهرب,tit5neq lkebsh b erriha hta ila bghiti tshdo yhawl yhrb,"The ram gets suffocated by the smell, and even if you try to catch it, it will try to escape."
تيتخنق الكبش ب الريحة حتا إلى بغيتي تشدو يحاول يهرب,titkhneq lkebch b erri7a 7ta ila bghiti tchdo y7awl yhrb,"The ram gets suffocated by the smell, and even if you try to catch it, it will try to escape."
تيتخنق الكبش ب الريحة حتا إلى بغيتي تشدو يحاول يهرب,titkhneq lkebch b erriha hta ila bghiti tchdo yhawl yhrb,"The ram gets suffocated by the smell, and even if you try to catch it, it will try to escape."
تيتخنق الكبش ب الريحة حتا إلى بغيتي تشدو يحاول يهرب,titkhneq lkebsh b erri7a 7ta ila bghiti tshdo y7awl yhrb,"The ram gets suffocated by the smell, and even if you try to catch it, it will try to escape."
تيتخنق الكبش ب الريحة حتا إلى بغيتي تشدو يحاول يهرب,titkhneq lkebsh b erriha hta ila bghiti tchdo yhawl yhrb,"The ram gets suffocated by the smell, and even if you try to catch it, it will try to escape."
تيتخنق الكبش ب الريحة حتا إلى بغيتي تشدو يحاول يهرب,titkhneq lkebsh b erriha hta ila bghiti tshdo yhawl yhrb,"The ram gets suffocated by the smell, and even if you try to catch it, it will try to escape."
المسكين مشدود تيحاول يهدر يقول ليك سير و تحمم غادي ندبح راسي فاش تكمل تلقاني معلق,elmeskin machdod tay7awel yhder y9ol lik sir w t7emem ghadi ndbe7 rassi fach tkemel tl9ani m3ele9,"The poor guy is stuck trying to speak, saying, ""Go take a shower, I'll slit my throat, and when you're done, you'll find me hanging."""
المسكين مشدود تيحاول يهدر يقول ليك سير و تحمم غادي ندبح راسي فاش تكمل تلقاني معلق,elmeskin machdod tay7awel yhder yqol lik sir w t7emem ghadi ndbe7 rassi fach tkemel tlqani m3eleq,"The poor guy is stuck trying to speak, saying, ""Go take a shower, I'll slit my throat, and when you're done, you'll find me hanging."""
المسكين مشدود تيحاول يهدر يقول ليك سير و تحمم غادي ندبح راسي فاش تكمل تلقاني معلق,elmeskin machdod tayhawel yhder y9ol lik sir w themem ghadi ndbeh rassi fach tkemel tl9ani m3ele9,"The poor guy is stuck trying to speak, saying, ""Go take a shower, I'll slit my throat, and when you're done, you'll find me hanging."""
المسكين مشدود تيحاول يهدر يقول ليك سير و تحمم غادي ندبح راسي فاش تكمل تلقاني معلق,elmeskin machdod tayhawel yhder yqol lik sir w themem ghadi ndbeh rassi fach tkemel tlqani m3eleq,"The poor guy is stuck trying to speak, saying, ""Go take a shower, I'll slit my throat, and when you're done, you'll find me hanging."""
المسكين مشدود تيحاول يهدر يقول ليك سير و تحمم غادي ندبح راسي فاش تكمل تلقاني معلق,elmeskin mashdod tay7awel yhder y9ol lik sir w t7emem ghadi ndbe7 rassi fash tkemel tl9ani m3ele9,"The poor guy is stuck trying to speak, saying, ""Go take a shower, I'll slit my throat, and when you're done, you'll find me hanging."""
